,_id,Country code,country,country_code,year_week,source,new_cases,number_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant,percent_cases_sequenced
248,626938c276e83156d9c648b1,,Austria,AT,2020-50,GISAID,18691,18,Yes,UNK,0,,,0.1
249,626938c276e83156d9c648b2,,Austria,AT,2020-50,GISAID,18691,18,Yes,XD,0,14,0,0.1
250,626938c276e83156d9c648b3,,Austria,AT,2020-51,GISAID,14849,77,Yes,B.1.1.529,0,63,0,0.5
251,626938c276e83156d9c648b4,,Austria,AT,2020-51,GISAID,14849,77,Yes,B.1.617.2,0,63,0,0.5
252,626938c276e83156d9c648b5,,Austria,AT,2020-51,GISAID,14849,77,Yes,Other,63,63,100,0.5
253,626938c276e83156d9c648b6,,Austria,AT,2020-51,GISAID,14849,77,Yes,UNK,0,,,0.5
254,626938c276e83156d9c648b7,,Austria,AT,2020-51,GISAID,14849,77,Yes,XD,0,63,0,0.5
255,626938c276e83156d9c648b8,,Austria,AT,2020-52,GISAID,13473,179,Yes,B.1.1.529,0,90,0,1.3
256,626938c276e83156d9c648b9,,Austria,AT,2020-52,GISAID,13473,179,Yes,B.1.617.2,0,90,0,1.3
257,626938c276e83156d9c648ba,,Austria,AT,2020-52,GISAID,13473,179,Yes,Other,90,90,100,1.3
258,626938c276e83156d9c648bb,,Austria,AT,2020-52,GISAID,13473,179,Yes,UNK,0,,,1.3
259,626938c276e83156d9c648bc,,Austria,AT,2020-52,GISAID,13473,179,Yes,XD,0,90,0,1.3
260,626938c276e83156d9c648bd,,Austria,AT,2020-53,GISAID,14935,403,Yes,B.1.1.529,0,311,0,2.7
261,626938c276e83156d9c648be,,Austria,AT,2020-53,GISAID,14935,403,Yes,B.1.617.2,0,311,0,2.7
262,626938c276e83156d9c648bf,,Austria,AT,2020-53,GISAID,14935,403,Yes,Other,311,311,100,2.7
263,626938c276e83156d9c648c0,,Austria,AT,2020-53,GISAID,14935,403,Yes,UNK,0,,,2.7
264,626938c276e83156d9c648c1,,Austria,AT,2020-53,GISAID,14935,403,Yes,XD,0,311,0,2.7
265,626938c276e83156d9c648c2,,Austria,AT,2021-01,GISAID,14571,256,Yes,B.1.1.529,0,223,0,1.8
266,626938c276e83156d9c648c3,,Austria,AT,2021-01,GISAID,14571,256,Yes,B.1.617.2,0,223,0,1.8
267,626938c276e83156d9c648c4,,Austria,AT,2021-01,GISAID,14571,256,Yes,Other,223,223,100,1.8
268,626938c276e83156d9c648c5,,Austria,AT,2021-01,GISAID,14571,256,Yes,UNK,0,,,1.8
269,626938c276e83156d9c648c6,,Austria,AT,2021-01,GISAID,14571,256,Yes,XD,0,223,0,1.8
270,626938c276e83156d9c648c7,,Austria,AT,2021-02,GISAID,10946,501,Yes,B.1.1.529,0,187,0,4.6
271,626938c276e83156d9c648c8,,Austria,AT,2021-02,GISAID,10946,501,Yes,B.1.617.2,2,187,1.1,4.6
272,626938c276e83156d9c648c9,,Austria,AT,2021-02,GISAID,10946,501,Yes,Other,185,187,98.9,4.6
273,626938c276e83156d9c648ca,,Austria,AT,2021-02,GISAID,10946,501,Yes,UNK,0,,,4.6
274,626938c276e83156d9c648cb,,Austria,AT,2021-02,GISAID,10946,501,Yes,XD,0,187,0,4.6
275,626938c276e83156d9c648cc,,Austria,AT,2021-03,GISAID,10480,871,Yes,B.1.1.529,0,103,0,8.3
276,626938c276e83156d9c648cd,,Austria,AT,2021-03,GISAID,10480,871,Yes,B.1.617.2,0,103,0,8.3
277,626938c276e83156d9c648ce,,Austria,AT,2021-03,GISAID,10480,871,Yes,Other,103,103,100,8.3
278,626938c276e83156d9c648cf,,Austria,AT,2021-03,GISAID,10480,871,Yes,UNK,0,,,8.3
279,626938c276e83156d9c648d0,,Austria,AT,2021-03,GISAID,10480,871,Yes,XD,0,103,0,8.3
280,626938c276e83156d9c648d1,,Austria,AT,2021-04,GISAID,9623,1569,Yes,B.1.1.529,0,279,0,16.3
281,626938c276e83156d9c648d2,,Austria,AT,2021-04,GISAID,9623,1569,Yes,B.1.617.2,0,279,0,16.3
282,626938c276e83156d9c648d3,,Austria,AT,2021-04,GISAID,9623,1569,Yes,Other,279,279,100,16.3
283,626938c276e83156d9c648d4,,Austria,AT,2021-04,GISAID,9623,1569,Yes,UNK,0,,,16.3
284,626938c276e83156d9c648d5,,Austria,AT,2021-04,GISAID,9623,1569,Yes,XD,0,279,0,16.3
285,626938c276e83156d9c648d6,,Austria,AT,2021-05,GISAID,9162,978,Yes,B.1.1.529,0,138,0,10.7
286,626938c276e83156d9c648d7,,Austria,AT,2021-05,GISAID,9162,978,Yes,B.1.617.2,0,138,0,10.7
287,626938c276e83156d9c648d8,,Austria,AT,2021-05,GISAID,9162,978,Yes,Other,138,138,100,10.7
288,626938c276e83156d9c648d9,,Austria,AT,2021-05,GISAID,9162,978,Yes,UNK,0,,,10.7
289,626938c276e83156d9c648da,,Austria,AT,2021-05,GISAID,9162,978,Yes,XD,0,138,0,10.7
290,626938c276e83156d9c648db,,Austria,AT,2021-06,GISAID,9540,735,Yes,B.1.1.529,0,301,0,7.7
291,626938c276e83156d9c648dc,,Austria,AT,2021-06,GISAID,9540,735,Yes,B.1.617.2,0,301,0,7.7
292,626938c276e83156d9c648dd,,Austria,AT,2021-06,GISAID,9540,735,Yes,Other,301,301,100,7.7
293,626938c276e83156d9c648de,,Austria,AT,2021-06,GISAID,9540,735,Yes,UNK,0,,,7.7
294,626938c276e83156d9c648df,,Austria,AT,2021-06,GISAID,9540,735,Yes,XD,0,301,0,7.7
295,626938c276e83156d9c648e0,,Austria,AT,2021-07,GISAID,11738,585,Yes,B.1.1.529,0,204,0,5
296,626938c276e83156d9c648e1,,Austria,AT,2021-07,GISAID,11738,585,Yes,B.1.617.2,0,204,0,5
297,626938c276e83156d9c648e2,,Austria,AT,2021-07,GISAID,11738,585,Yes,Other,204,204,100,5
298,626938c276e83156d9c648e3,,Austria,AT,2021-07,GISAID,11738,585,Yes,UNK,0,,,5
299,626938c276e83156d9c648e4,,Austria,AT,2021-07,GISAID,11738,585,Yes,XD,0,204,0,5
300,626938c276e83156d9c648e5,,Austria,AT,2021-08,GISAID,14312,430,Yes,B.1.1.529,0,290,0,3
301,626938c276e83156d9c648e6,,Austria,AT,2021-08,GISAID,14312,430,Yes,B.1.617.2,0,290,0,3
302,626938c276e83156d9c648e7,,Austria,AT,2021-08,GISAID,14312,430,Yes,Other,290,290,100,3
303,626938c276e83156d9c648e8,,Austria,AT,2021-08,GISAID,14312,430,Yes,UNK,0,,,3
304,626938c276e83156d9c648e9,,Austria,AT,2021-08,GISAID,14312,430,Yes,XD,0,290,0,3
305,626938c276e83156d9c648ea,,Austria,AT,2021-09,GISAID,16350,820,Yes,B.1.1.529,0,271,0,5
306,626938c276e83156d9c648eb,,Austria,AT,2021-09,GISAID,16350,820,Yes,B.1.617.2,0,271,0,5
307,626938c276e83156d9c648ec,,Austria,AT,2021-09,GISAID,16350,820,Yes,Other,271,271,100,5
308,626938c276e83156d9c648ed,,Austria,AT,2021-09,GISAID,16350,820,Yes,UNK,0,,,5
309,626938c276e83156d9c648ee,,Austria,AT,2021-09,GISAID,16350,820,Yes,XD,0,271,0,5
310,626938c276e83156d9c648ef,,Austria,AT,2021-10,GISAID,18326,1562,Yes,B.1.1.529,0,399,0,8.5
311,626938c276e83156d9c648f0,,Austria,AT,2021-10,GISAID,18326,1562,Yes,B.1.617.2,0,399,0,8.5
312,626938c276e83156d9c648f1,,Austria,AT,2021-10,GISAID,18326,1562,Yes,Other,399,399,100,8.5
313,626938c276e83156d9c648f2,,Austria,AT,2021-10,GISAID,18326,1562,Yes,UNK,0,,,8.5
314,626938c276e83156d9c648f3,,Austria,AT,2021-10,GISAID,18326,1562,Yes,XD,0,399,0,8.5
315,626938c276e83156d9c648f4,,Austria,AT,2021-11,GISAID,21152,1671,Yes,B.1.1.529,0,275,0,7.9
316,626938c276e83156d9c648f5,,Austria,AT,2021-11,GISAID,21152,1671,Yes,B.1.617.2,0,275,0,7.9
317,626938c276e83156d9c648f6,,Austria,AT,2021-11,GISAID,21152,1671,Yes,Other,275,275,100,7.9
318,626938c276e83156d9c648f7,,Austria,AT,2021-11,GISAID,21152,1671,Yes,UNK,0,,,7.9
319,626938c276e83156d9c648f8,,Austria,AT,2021-11,GISAID,21152,1671,Yes,XD,0,275,0,7.9
320,626938c276e83156d9c648f9,,Austria,AT,2021-12,GISAID,22407,2116,Yes,B.1.1.529,0,241,0,9.4
321,626938c276e83156d9c648fa,,Austria,AT,2021-12,GISAID,22407,2116,Yes,B.1.617.2,0,241,0,9.4
322,626938c276e83156d9c648fb,,Austria,AT,2021-12,GISAID,22407,2116,Yes,Other,241,241,100,9.4
323,626938c276e83156d9c648fc,,Austria,AT,2021-12,GISAID,22407,2116,Yes,UNK,0,,,9.4
324,626938c276e83156d9c648fd,,Austria,AT,2021-12,GISAID,22407,2116,Yes,XD,0,241,0,9.4
325,626938c276e83156d9c648fe,,Austria,AT,2021-13,GISAID,20880,1408,Yes,B.1.1.529,0,141,0,6.7
326,626938c276e83156d9c648ff,,Austria,AT,2021-13,GISAID,20880,1408,Yes,B.1.617.2,0,141,0,6.7
327,626938c276e83156d9c64900,,Austria,AT,2021-13,GISAID,20880,1408,Yes,Other,141,141,100,6.7
328,626938c276e83156d9c64901,,Austria,AT,2021-13,GISAID,20880,1408,Yes,UNK,0,,,6.7
329,626938c276e83156d9c64902,,Austria,AT,2021-13,GISAID,20880,1408,Yes,XD,0,141,0,6.7
330,626938c276e83156d9c64903,,Austria,AT,2021-14,GISAID,17722,1109,Yes,B.1.1.529,0,189,0,6.3
331,626938c276e83156d9c64904,,Austria,AT,2021-14,GISAID,17722,1109,Yes,B.1.617.2,0,189,0,6.3
332,626938c276e83156d9c64905,,Austria,AT,2021-14,GISAID,17722,1109,Yes,Other,189,189,100,6.3
333,626938c276e83156d9c64906,,Austria,AT,2021-14,GISAID,17722,1109,Yes,UNK,0,,,6.3
334,626938c276e83156d9c64907,,Austria,AT,2021-14,GISAID,17722,1109,Yes,XD,0,189,0,6.3
335,626938c276e83156d9c64908,,Austria,AT,2021-15,GISAID,16929,2676,Yes,B.1.1.529,0,155,0,15.8
336,626938c276e83156d9c64909,,Austria,AT,2021-15,GISAID,16929,2676,Yes,B.1.617.2,2,155,1.3,15.8
337,626938c276e83156d9c6490a,,Austria,AT,2021-15,GISAID,16929,2676,Yes,Other,153,155,98.7,15.8
338,626938c276e83156d9c6490b,,Austria,AT,2021-15,GISAID,16929,2676,Yes,UNK,0,,,15.8
339,626938c276e83156d9c6490c,,Austria,AT,2021-15,GISAID,16929,2676,Yes,XD,0,155,0,15.8
340,626938c276e83156d9c6490d,,Austria,AT,2021-16,GISAID,15187,3411,Yes,B.1.1.529,0,166,0,22.5
341,626938c276e83156d9c6490e,,Austria,AT,2021-16,GISAID,15187,3411,Yes,B.1.617.2,1,166,0.6,22.5
342,626938c276e83156d9c6490f,,Austria,AT,2021-16,GISAID,15187,3411,Yes,Other,165,166,99.4,22.5
343,626938c276e83156d9c64910,,Austria,AT,2021-16,GISAID,15187,3411,Yes,UNK,0,,,22.5
344,626938c276e83156d9c64911,,Austria,AT,2021-16,GISAID,15187,3411,Yes,XD,0,166,0,22.5
345,626938c276e83156d9c64912,,Austria,AT,2021-17,GISAID,12781,1796,Yes,B.1.1.529,0,158,0,14.1
346,626938c276e83156d9c64913,,Austria,AT,2021-17,GISAID,12781,1796,Yes,B.1.617.2,4,158,2.5,14.1
347,626938c276e83156d9c64914,,Austria,AT,2021-17,GISAID,12781,1796,Yes,Other,154,158,97.5,14.1
348,626938c276e83156d9c64915,,Austria,AT,2021-17,GISAID,12781,1796,Yes,UNK,0,,,14.1
349,626938c276e83156d9c64916,,Austria,AT,2021-17,GISAID,12781,1796,Yes,XD,0,158,0,14.1
350,626938c276e83156d9c64917,,Austria,AT,2021-18,GISAID,8915,1652,Yes,B.1.1.529,0,172,0,18.5
351,626938c276e83156d9c64918,,Austria,AT,2021-18,GISAID,8915,1652,Yes,B.1.617.2,2,172,1.2,18.5
352,626938c276e83156d9c64919,,Austria,AT,2021-18,GISAID,8915,1652,Yes,Other,170,172,98.8,18.5
353,626938c276e83156d9c6491a,,Austria,AT,2021-18,GISAID,8915,1652,Yes,UNK,0,,,18.5
354,626938c276e83156d9c6491b,,Austria,AT,2021-18,GISAID,8915,1652,Yes,XD,0,172,0,18.5
355,626938c276e83156d9c6491c,,Austria,AT,2021-19,GISAID,5776,2104,Yes,B.1.1.529,0,426,0,36.4
356,626938c276e83156d9c6491d,,Austria,AT,2021-19,GISAID,5776,2104,Yes,B.1.617.2,1,426,0.2,36.4
357,626938c276e83156d9c6491e,,Austria,AT,2021-19,GISAID,5776,2104,Yes,Other,425,426,99.8,36.4
358,626938c276e83156d9c6491f,,Austria,AT,2021-19,GISAID,5776,2104,Yes,UNK,0,,,36.4
359,626938c276e83156d9c64920,,Austria,AT,2021-19,GISAID,5776,2104,Yes,XD,0,426,0,36.4
360,626938c276e83156d9c64921,,Austria,AT,2021-20,GISAID,4182,1337,Yes,B.1.1.529,0,236,0,32
361,626938c276e83156d9c64922,,Austria,AT,2021-20,GISAID,4182,1337,Yes,B.1.617.2,4,236,1.7,32
362,626938c276e83156d9c64923,,Austria,AT,2021-20,GISAID,4182,1337,Yes,Other,232,236,98.3,32
363,626938c276e83156d9c64924,,Austria,AT,2021-20,GISAID,4182,1337,Yes,UNK,0,,,32
364,626938c276e83156d9c64925,,Austria,AT,2021-20,GISAID,4182,1337,Yes,XD,0,236,0,32
365,626938c276e83156d9c64926,,Austria,AT,2021-21,GISAID,3173,644,Yes,B.1.1.529,0,141,0,20.3
366,626938c276e83156d9c64927,,Austria,AT,2021-21,GISAID,3173,644,Yes,B.1.617.2,7,141,5,20.3
367,626938c276e83156d9c64928,,Austria,AT,2021-21,GISAID,3173,644,Yes,Other,134,141,95,20.3
368,626938c276e83156d9c64929,,Austria,AT,2021-21,GISAID,3173,644,Yes,UNK,0,,,20.3
369,626938c276e83156d9c6492a,,Austria,AT,2021-21,GISAID,3173,644,Yes,XD,0,141,0,20.3
370,626938c276e83156d9c6492b,,Austria,AT,2021-22,GISAID,2426,511,Yes,B.1.1.529,0,109,0,21.1
371,626938c276e83156d9c6492c,,Austria,AT,2021-22,GISAID,2426,511,Yes,B.1.617.2,36,109,33,21.1
372,626938c276e83156d9c6492d,,Austria,AT,2021-22,GISAID,2426,511,Yes,Other,73,109,67,21.1
373,626938c276e83156d9c6492e,,Austria,AT,2021-22,GISAID,2426,511,Yes,UNK,0,,,21.1
374,626938c276e83156d9c6492f,,Austria,AT,2021-22,GISAID,2426,511,Yes,XD,0,109,0,21.1
375,626938c276e83156d9c64930,,Austria,AT,2021-23,GISAID,1685,1001,Yes,B.1.1.529,0,272,0,59.4
376,626938c276e83156d9c64931,,Austria,AT,2021-23,GISAID,1685,1001,Yes,B.1.617.2,131,272,48.2,59.4
377,626938c276e83156d9c64932,,Austria,AT,2021-23,GISAID,1685,1001,Yes,Other,141,272,51.8,59.4
378,626938c276e83156d9c64933,,Austria,AT,2021-23,GISAID,1685,1001,Yes,UNK,0,,,59.4
379,626938c276e83156d9c64934,,Austria,AT,2021-23,GISAID,1685,1001,Yes,XD,0,272,0,59.4
380,626938c276e83156d9c64935,,Austria,AT,2021-24,GISAID,1001,827,Yes,B.1.1.529,0,526,0,82.6
381,626938c276e83156d9c64936,,Austria,AT,2021-24,GISAID,1001,827,Yes,B.1.617.2,279,526,53,82.6
382,626938c276e83156d9c64937,,Austria,AT,2021-24,GISAID,1001,827,Yes,Other,247,526,47,82.6
383,626938c276e83156d9c64938,,Austria,AT,2021-24,GISAID,1001,827,Yes,UNK,0,,,82.6
384,626938c276e83156d9c64939,,Austria,AT,2021-24,GISAID,1001,827,Yes,XD,0,526,0,82.6
385,626938c276e83156d9c6493a,,Austria,AT,2021-25,GISAID,681,463,Yes,B.1.1.529,0,209,0,68
386,626938c276e83156d9c6493b,,Austria,AT,2021-25,GISAID,681,463,Yes,B.1.617.2,161,209,77,68
387,626938c276e83156d9c6493c,,Austria,AT,2021-25,GISAID,681,463,Yes,Other,48,209,23,68
388,626938c276e83156d9c6493d,,Austria,AT,2021-25,GISAID,681,463,Yes,UNK,0,,,68
389,626938c276e83156d9c6493e,,Austria,AT,2021-25,GISAID,681,463,Yes,XD,0,209,0,68
390,626938c276e83156d9c6493f,,Austria,AT,2021-26,GISAID,632,619,Yes,B.1.1.529,0,216,0,97.9
391,626938c276e83156d9c64940,,Austria,AT,2021-26,GISAID,632,619,Yes,B.1.617.2,172,216,79.6,97.9
392,626938c276e83156d9c64941,,Austria,AT,2021-26,GISAID,632,619,Yes,Other,44,216,20.4,97.9
393,626938c276e83156d9c64942,,Austria,AT,2021-26,GISAID,632,619,Yes,UNK,0,,,97.9
394,626938c276e83156d9c64943,,Austria,AT,2021-26,GISAID,632,619,Yes,XD,0,216,0,97.9
395,626938c276e83156d9c64944,,Austria,AT,2021-27,GISAID,1093,615,Yes,B.1.1.529,0,281,0,56.3
396,626938c276e83156d9c64945,,Austria,AT,2021-27,GISAID,1093,615,Yes,B.1.617.2,268,281,95.4,56.3
397,626938c276e83156d9c64946,,Austria,AT,2021-27,GISAID,1093,615,Yes,Other,13,281,4.6,56.3
398,626938c276e83156d9c64947,,Austria,AT,2021-27,GISAID,1093,615,Yes,UNK,0,,,56.3
399,626938c276e83156d9c64948,,Austria,AT,2021-27,GISAID,1093,615,Yes,XD,0,281,0,56.3
400,626938c276e83156d9c64949,,Austria,AT,2021-28,GISAID,2204,1088,Yes,B.1.1.529,0,438,0,49.4
401,626938c276e83156d9c6494a,,Austria,AT,2021-28,GISAID,2204,1088,Yes,B.1.617.2,433,438,98.9,49.4
402,626938c276e83156d9c6494b,,Austria,AT,2021-28,GISAID,2204,1088,Yes,Other,5,438,1.1,49.4
403,626938c276e83156d9c6494c,,Austria,AT,2021-28,GISAID,2204,1088,Yes,UNK,0,,,49.4
404,626938c276e83156d9c6494d,,Austria,AT,2021-28,GISAID,2204,1088,Yes,XD,0,438,0,49.4
405,626938c276e83156d9c6494e,,Austria,AT,2021-29,GISAID,2522,1345,Yes,B.1.1.529,0,346,0,53.3
406,626938c276e83156d9c6494f,,Austria,AT,2021-29,GISAID,2522,1345,Yes,B.1.617.2,343,346,99.1,53.3
407,626938c276e83156d9c64950,,Austria,AT,2021-29,GISAID,2522,1345,Yes,Other,3,346,0.9,53.3
408,626938c276e83156d9c64951,,Austria,AT,2021-29,GISAID,2522,1345,Yes,UNK,0,,,53.3
409,626938c276e83156d9c64952,,Austria,AT,2021-29,GISAID,2522,1345,Yes,XD,0,346,0,53.3
410,626938c276e83156d9c64953,,Austria,AT,2021-30,GISAID,3259,1395,Yes,B.1.1.529,0,386,0,42.8
411,626938c276e83156d9c64954,,Austria,AT,2021-30,GISAID,3259,1395,Yes,B.1.617.2,380,386,98.4,42.8
412,626938c276e83156d9c64955,,Austria,AT,2021-30,GISAID,3259,1395,Yes,Other,6,386,1.6,42.8
413,626938c276e83156d9c64956,,Austria,AT,2021-30,GISAID,3259,1395,Yes,UNK,0,,,42.8
414,626938c276e83156d9c64957,,Austria,AT,2021-30,GISAID,3259,1395,Yes,XD,0,386,0,42.8
415,626938c276e83156d9c64958,,Austria,AT,2021-31,GISAID,3666,1557,Yes,B.1.1.529,0,261,0,42.5
416,626938c276e83156d9c64959,,Austria,AT,2021-31,GISAID,3666,1557,Yes,B.1.617.2,260,261,99.6,42.5
417,626938c276e83156d9c6495a,,Austria,AT,2021-31,GISAID,3666,1557,Yes,Other,1,261,0.4,42.5
418,626938c276e83156d9c6495b,,Austria,AT,2021-31,GISAID,3666,1557,Yes,UNK,0,,,42.5
419,626938c276e83156d9c6495c,,Austria,AT,2021-31,GISAID,3666,1557,Yes,XD,0,261,0,42.5
420,626938c276e83156d9c6495d,,Austria,AT,2021-32,GISAID,5900,1969,Yes,B.1.1.529,0,299,0,33.4
421,626938c276e83156d9c6495e,,Austria,AT,2021-32,GISAID,5900,1969,Yes,B.1.617.2,297,299,99.3,33.4
422,626938c276e83156d9c6495f,,Austria,AT,2021-32,GISAID,5900,1969,Yes,Other,2,299,0.7,33.4
423,626938c276e83156d9c64960,,Austria,AT,2021-32,GISAID,5900,1969,Yes,UNK,0,,,33.4
424,626938c276e83156d9c64961,,Austria,AT,2021-32,GISAID,5900,1969,Yes,XD,0,299,0,33.4
425,626938c276e83156d9c64962,,Austria,AT,2021-33,GISAID,8068,1264,Yes,B.1.1.529,4,324,1.2,15.7
426,626938c276e83156d9c64963,,Austria,AT,2021-33,GISAID,8068,1264,Yes,B.1.617.2,320,324,98.8,15.7
427,626938c276e83156d9c64964,,Austria,AT,2021-33,GISAID,8068,1264,Yes,Other,0,324,0,15.7
428,626938c276e83156d9c64965,,Austria,AT,2021-33,GISAID,8068,1264,Yes,UNK,0,,,15.7
429,626938c276e83156d9c64966,,Austria,AT,2021-33,GISAID,8068,1264,Yes,XD,0,324,0,15.7
430,626938c276e83156d9c64967,,Austria,AT,2021-34,GISAID,9434,2850,Yes,B.1.1.529,0,386,0,30.2
431,626938c276e83156d9c64968,,Austria,AT,2021-34,GISAID,9434,2850,Yes,B.1.617.2,386,386,100,30.2
432,626938c276e83156d9c64969,,Austria,AT,2021-34,GISAID,9434,2850,Yes,Other,0,386,0,30.2
433,626938c276e83156d9c6496a,,Austria,AT,2021-34,GISAID,9434,2850,Yes,UNK,0,,,30.2
434,626938c276e83156d9c6496b,,Austria,AT,2021-34,GISAID,9434,2850,Yes,XD,0,386,0,30.2
435,626938c276e83156d9c6496c,,Austria,AT,2021-35,GISAID,11280,2011,Yes,B.1.1.529,0,192,0,17.8
436,626938c276e83156d9c6496d,,Austria,AT,2021-35,GISAID,11280,2011,Yes,B.1.617.2,190,192,99,17.8
437,626938c276e83156d9c6496e,,Austria,AT,2021-35,GISAID,11280,2011,Yes,Other,2,192,1,17.8
438,626938c276e83156d9c6496f,,Austria,AT,2021-35,GISAID,11280,2011,Yes,UNK,0,,,17.8
439,626938c276e83156d9c64970,,Austria,AT,2021-35,GISAID,11280,2011,Yes,XD,0,192,0,17.8
440,626938c276e83156d9c64971,,Austria,AT,2021-36,GISAID,14082,1618,Yes,B.1.1.529,0,261,0,11.5
441,626938c276e83156d9c64972,,Austria,AT,2021-36,GISAID,14082,1618,Yes,B.1.617.2,261,261,100,11.5
442,626938c276e83156d9c64973,,Austria,AT,2021-36,GISAID,14082,1618,Yes,Other,0,261,0,11.5
443,626938c276e83156d9c64974,,Austria,AT,2021-36,GISAID,14082,1618,Yes,UNK,0,,,11.5
444,626938c276e83156d9c64975,,Austria,AT,2021-36,GISAID,14082,1618,Yes,XD,0,261,0,11.5
445,626938c276e83156d9c64976,,Austria,AT,2021-37,GISAID,13774,1226,Yes,B.1.1.529,0,246,0,8.9
446,626938c276e83156d9c64977,,Austria,AT,2021-37,GISAID,13774,1226,Yes,B.1.617.2,246,246,100,8.9
447,626938c276e83156d9c64978,,Austria,AT,2021-37,GISAID,13774,1226,Yes,Other,0,246,0,8.9
448,626938c276e83156d9c64979,,Austria,AT,2021-37,GISAID,13774,1226,Yes,UNK,0,,,8.9
449,626938c276e83156d9c6497a,,Austria,AT,2021-37,GISAID,13774,1226,Yes,XD,0,246,0,8.9
450,626938c276e83156d9c6497b,,Austria,AT,2021-38,GISAID,11744,848,Yes,B.1.1.529,1,255,0.4,7.2
451,626938c276e83156d9c6497c,,Austria,AT,2021-38,GISAID,11744,848,Yes,B.1.617.2,254,255,99.6,7.2
452,626938c276e83156d9c6497d,,Austria,AT,2021-38,GISAID,11744,848,Yes,Other,0,255,0,7.2
453,626938c276e83156d9c6497e,,Austria,AT,2021-38,GISAID,11744,848,Yes,UNK,0,,,7.2
454,626938c276e83156d9c6497f,,Austria,AT,2021-38,GISAID,11744,848,Yes,XD,0,255,0,7.2
455,626938c276e83156d9c64980,,Austria,AT,2021-39,GISAID,12608,1706,Yes,B.1.1.529,0,180,0,13.5
456,626938c276e83156d9c64981,,Austria,AT,2021-39,GISAID,12608,1706,Yes,B.1.617.2,180,180,100,13.5
457,626938c276e83156d9c64982,,Austria,AT,2021-39,GISAID,12608,1706,Yes,Other,0,180,0,13.5
458,626938c276e83156d9c64983,,Austria,AT,2021-39,GISAID,12608,1706,Yes,UNK,0,,,13.5
459,626938c276e83156d9c64984,,Austria,AT,2021-39,GISAID,12608,1706,Yes,XD,0,180,0,13.5
460,626938c276e83156d9c64985,,Austria,AT,2021-40,GISAID,12793,1113,Yes,B.1.1.529,0,225,0,8.7
461,626938c276e83156d9c64986,,Austria,AT,2021-40,GISAID,12793,1113,Yes,B.1.617.2,225,225,100,8.7
462,626938c276e83156d9c64987,,Austria,AT,2021-40,GISAID,12793,1113,Yes,Other,0,225,0,8.7
463,626938c276e83156d9c64988,,Austria,AT,2021-40,GISAID,12793,1113,Yes,UNK,0,,,8.7
464,626938c276e83156d9c64989,,Austria,AT,2021-40,GISAID,12793,1113,Yes,XD,0,225,0,8.7
465,626938c276e83156d9c6498a,,Austria,AT,2021-41,GISAID,15354,1600,Yes,B.1.1.529,0,208,0,10.4
466,626938c276e83156d9c6498b,,Austria,AT,2021-41,GISAID,15354,1600,Yes,B.1.617.2,208,208,100,10.4
467,626938c276e83156d9c6498c,,Austria,AT,2021-41,GISAID,15354,1600,Yes,Other,0,208,0,10.4
468,626938c276e83156d9c6498d,,Austria,AT,2021-41,GISAID,15354,1600,Yes,UNK,0,,,10.4
469,626938c276e83156d9c6498e,,Austria,AT,2021-41,GISAID,15354,1600,Yes,XD,0,208,0,10.4
470,626938c276e83156d9c6498f,,Austria,AT,2021-42,GISAID,23859,2233,Yes,B.1.1.529,0,359,0,9.4
471,626938c276e83156d9c64990,,Austria,AT,2021-42,GISAID,23859,2233,Yes,B.1.617.2,359,359,100,9.4
472,626938c276e83156d9c64991,,Austria,AT,2021-42,GISAID,23859,2233,Yes,Other,0,359,0,9.4
473,626938c276e83156d9c64992,,Austria,AT,2021-42,GISAID,23859,2233,Yes,UNK,0,,,9.4
474,626938c276e83156d9c64993,,Austria,AT,2021-42,GISAID,23859,2233,Yes,XD,0,359,0,9.4
475,626938c276e83156d9c64994,,Austria,AT,2021-43,GISAID,34598,1121,Yes,B.1.1.529,0,291,0,3.2
476,626938c276e83156d9c64995,,Austria,AT,2021-43,GISAID,34598,1121,Yes,B.1.617.2,291,291,100,3.2
477,626938c276e83156d9c64996,,Austria,AT,2021-43,GISAID,34598,1121,Yes,Other,0,291,0,3.2
478,626938c276e83156d9c64997,,Austria,AT,2021-43,GISAID,34598,1121,Yes,UNK,0,,,3.2
479,626938c276e83156d9c64998,,Austria,AT,2021-43,GISAID,34598,1121,Yes,XD,0,291,0,3.2
480,626938c276e83156d9c64999,,Austria,AT,2021-44,GISAID,56487,688,Yes,B.1.1.529,2,328,0.6,1.2
481,626938c276e83156d9c6499a,,Austria,AT,2021-44,GISAID,56487,688,Yes,B.1.617.2,326,328,99.4,1.2
482,626938c276e83156d9c6499b,,Austria,AT,2021-44,GISAID,56487,688,Yes,Other,0,328,0,1.2
483,626938c276e83156d9c6499c,,Austria,AT,2021-44,GISAID,56487,688,Yes,UNK,0,,,1.2
484,626938c276e83156d9c6499d,,Austria,AT,2021-44,GISAID,56487,688,Yes,XD,0,328,0,1.2
485,626938c276e83156d9c6499e,,Austria,AT,2021-45,GISAID,78858,972,Yes,B.1.1.529,0,297,0,1.2
486,626938c276e83156d9c6499f,,Austria,AT,2021-45,GISAID,78858,972,Yes,B.1.617.2,297,297,100,1.2
487,626938c276e83156d9c649a0,,Austria,AT,2021-45,GISAID,78858,972,Yes,Other,0,297,0,1.2
